u,v,u_x,u_y,v_x,v_y,duration
2330771304,3825309553,126.929903,37.5655644,126.9303509,37.5661012,7
3825309527,3825309557,126.9313031,37.5658814,126.931624,37.5661486,20
3785057923,3825309557,126.9316855,37.5661267,126.931624,37.5661486,1
3785057923,3825309564,126.9316855,37.5661267,126.9317093,37.5661937,76
3825309587,3825309557,126.9311243,37.5663938,126.931624,37.5661486,12
4589924726,3825309564,126.9321359,37.5666769,126.9317093,37.5661937,25
4425986911,3825309564,126.9316147,37.5667498,126.9317093,37.5661937,16
3825309501,3825309570,126.9321049,37.5657652,126.9332474,37.5662416,40
5756085287,3825309583,126.9243143,37.5665228,126.9247026,37.5664222,72
3825309538,3825309584,126.92429,37.5659673,126.9243422,37.5663115,29
3825309538,3825309586,126.92429,37.5659673,126.9237449,37.566367,772
3825309609,3825309587,126.9307273,37.5665842,126.9311243,37.5663938,66
3825309557,3825309587,126.931624,37.5661486,126.9311243,37.5663938,11
3825309468,3825309587,126.9304238,37.5655295,126.9311243,37.5663938,42
3825309599,3825309594,126.9276301,37.5665243,126.9275718,37.5664786,2
7624412360,3825309594,126.9270957,37.5661115,126.9275718,37.5664786,17
7624412361,3825309594,126.927371,37.5660345,126.9275718,37.5664786,21
2330771309,3825309599,126.9279164,37.5667491,126.9276301,37.5665243,9
3825309594,3825309599,126.9275718,37.5664786,126.9276301,37.5665243,841
3825309777,3825309599,126.9272061,37.5672014,126.9276301,37.5665243,20
3825309773,3825309602,126.9339536,37.5671492,126.9330452,37.5665447,71
3825309624,3825309602,126.9325819,37.5666831,126.9330452,37.5665447,149
3825309624,3825309602,126.9325819,37.5666831,126.9330452,37.5665447,149
2330771264,3825309609,126.9309257,37.5668519,126.9307273,37.5665842,127
3825309553,3825309609,126.9303509,37.5661012,126.9307273,37.5665842,106
3825309587,3825309609,126.9311243,37.5663938,126.9307273,37.5665842,167
3785057934,3825309611,126.929555,37.5666822,126.9294528,37.5665949,2
4589998394,3825309611,126.9287506,37.5660738,126.9294528,37.5665949,19
3825309553,3825309611,126.9303509,37.5661012,126.9294528,37.5665949,33
3825309644,3825309612,126.9231628,37.5668229,126.9231677,37.5665717,22
11944775169,3825309612,126.9226909,37.5665231,126.9231677,37.5665717,21
11944763968,3825309612,126.9236015,37.5664476,126.9231677,37.5665717,27
5756085287,3825309615,126.9243143,37.5665228,126.9242918,37.5666381,53
3825309644,3825309615,126.9231628,37.5668229,126.9242918,37.5666381,36
3825309782,3825309615,126.9242759,37.5671918,126.9242918,37.5666381,67
3825309602,3825309624,126.9330452,37.5665447,126.9325819,37.5666831,10
3825309632,3825309624,126.932259,37.5667719,126.9325819,37.5666831,130
3785058058,3825309632,126.9325574,37.5671943,126.932259,37.5667719,129
3825309602,3825309624,126.9330452,37.5665447,126.9325819,37.5666831,10
4589924726,3825309632,126.9321359,37.5666769,126.932259,37.5667719,116
3825309624,3825309632,126.9325819,37.5666831,126.932259,37.5667719,9
3825309825,3825309641,126.9259808,37.5675654,126.9262297,37.5668394,42
5757913269,3825309639,126.9269213,37.5661626,126.9265366,37.5668183,43
3825309825,3825309641,126.9259808,37.5675654,126.9262297,37.5668394,42
3825309644,3825309643,126.9231628,37.5668229,126.9229267,37.5668256,5
5757913268,3825309641,126.9261301,37.5663532,126.9262297,37.5668394,831
4309792147,3825309644,126.9231731,37.5671919,126.9231628,37.5668229,31
3825309643,3825309644,126.9229267,37.5668256,126.9231628,37.5668229,5
3825309612,3825309644,126.9231677,37.5665717,126.9231628,37.5668229,834
3825309615,3825309644,126.9242918,37.5666381,126.9231628,37.5668229,35
3825309791,3825309645,126.9347192,37.567283,126.9347054,37.5668368,18
12528809812,3825309645,126.9343473,37.56633,126.9347054,37.5668368,1
3825309768,3825309645,126.9351414,37.5671085,126.9347054,37.5668368,13
3825309759,3825309645,126.9345527,37.5669202,126.9347054,37.5668368,1
3825309645,3825309759,126.9347054,37.5668368,126.9345527,37.5669202,3
3825309645,3825309768,126.9347054,37.5668368,126.9351414,37.5671085,90
3825309602,3825309773,126.9330452,37.5665447,126.9339536,37.5671492,90
3825309837,3825309775,126.9283552,37.5676276,126.9277554,37.5671628,37
3785057947,3825309775,126.9281966,37.5669515,126.9277554,37.5671628,15
3825309787,3825309775,126.9275734,37.5672583,126.9277554,37.5671628,58
3825309787,3825309777,126.9275734,37.5672583,126.9272061,37.5672014,7
3825309807,3825309777,126.9269257,37.5673815,126.9272061,37.5672014,2
3825309599,3825309777,126.9276301,37.5665243,126.9272061,37.5672014,40
4309792147,3825309779,126.9231731,37.5671919,126.9226897,37.5671821,10
4309792147,3825309782,126.9231731,37.5671919,126.9242759,37.5671918,42
3825309783,3825309782,126.9248226,37.5672036,126.9242759,37.5671918,21
3825309782,3825309783,126.9242759,37.5671918,126.9248226,37.5672036,102
3825309615,3825309782,126.9242918,37.5666381,126.9242759,37.5671918,70
3825309777,3825309787,126.9272061,37.5672014,126.9275734,37.5672583,56
3825309789,3825309784,126.9348032,37.5672673,126.9351123,37.567225,6
3825309775,3825309787,126.9277554,37.5671628,126.9275734,37.5672583,5
3785058061,3825309787,126.9274862,37.5674781,126.9275734,37.5672583,63
3825309791,3825309789,126.9347192,37.567283,126.9348032,37.5672673,1
3825309784,3825309789,126.9351123,37.567225,126.9348032,37.5672673,7
3825309796,3825309790,126.9339681,37.5673301,126.9333903,37.5672747,15
3825309814,3825309789,126.9348121,37.5674108,126.9348032,37.5672673,4
3825309992,3825309790,126.9331701,37.5678546,126.9333903,37.5672747,87
3785058058,3825309790,126.9325574,37.5671943,126.9333903,37.5672747,91
3825309789,3825309791,126.9348032,37.5672673,126.9347192,37.567283,2
3825309645,3825309791,126.9347054,37.5668368,126.9347192,37.567283,17
3825309791,3825309796,126.9347192,37.567283,126.9339681,37.5673301,21
3825309796,3825309791,126.9339681,37.5673301,126.9347192,37.567283,150
3825309790,3825309796,126.9333903,37.5672747,126.9339681,37.5673301,129
3825309777,3825309807,126.9272061,37.5672014,126.9269257,37.5673815,8
3825309988,3825309796,126.9340354,37.5678424,126.9339681,37.5673301,39
3825309849,3825309814,126.9346635,37.5677588,126.9348121,37.5674108,9
3825309789,3825309814,126.9348032,37.5672673,126.9348121,37.5674108,5
3825309849,3825309814,126.9346635,37.5677588,126.9348121,37.5674108,9
4589997032,3825309811,126.9231783,37.5673818,126.9235559,37.5673944,42
3825309826,3825309825,126.9258962,37.5675673,126.9259808,37.5675654,0
3825309641,3825309825,126.9262297,37.5668394,126.9259808,37.5675654,24
3825309843,3825309837,126.928274,37.5676927,126.9283552,37.5676276,2
3825309641,3825309825,126.9262297,37.5668394,126.9259808,37.5675654,24
3825309825,3825309826,126.9259808,37.5675654,126.9258962,37.5675673,2
3825309775,3825309837,126.9277554,37.5671628,126.9283552,37.5676276,36
3785058057,3825309837,126.9286917,37.5673579,126.9283552,37.5676276,15
3825310023,3825309843,126.9288256,37.568117,126.928274,37.5676927,31
4589997032,3825309842,126.9231783,37.5673818,126.9231885,37.5676691,117
3825309837,3825309843,126.9283552,37.5676276,126.928274,37.5676927,2
3785058066,3825309843,126.9280427,37.5678781,126.928274,37.5676927,47
3825309814,3825309849,126.9348121,37.5674108,126.9346635,37.5677588,10
3825309814,3825309849,126.9348121,37.5674108,126.9346635,37.5677588,10
3785058061,3825309852,126.9274862,37.5674781,126.9274031,37.5677298,74
3825309964,3825309852,126.9268056,37.5677676,126.9274031,37.5677298,10
3825310005,3825309852,126.9266786,37.5679328,126.9274031,37.5677298,10
3825309988,3825309849,126.9340354,37.5678424,126.9346635,37.5677588,48
3825309992,3825309854,126.9331701,37.5678546,126.932145,37.5677379,21
3825310053,3825309854,126.9328034,37.56842,126.932145,37.5677379,27
3825309964,3825309963,126.9268056,37.5677676,126.926744,37.5677671,0
3825310005,3825309964,126.9266786,37.5679328,126.9268056,37.5677676,0
3825309973,3825309854,126.9316207,37.5677384,126.932145,37.5677379,191
3825309963,3825309964,126.926744,37.5677671,126.9268056,37.5677676,0
3825309852,3825309964,126.9274031,37.5677298,126.9268056,37.5677676,84
3785058057,3825309970,126.9286917,37.5673579,126.929226,37.5677774,53
3825310023,3825309970,126.9288256,37.568117,126.929226,37.5677774,27
2532403770,3825309970,126.9295435,37.5680267,126.929226,37.5677774,12
436837189,3825309972,126.9302418,37.5672372,126.9306736,37.5677794,50
3785058068,3825309972,126.930959,37.5681405,126.9306736,37.5677794,12
3825310054,3825309972,126.9300869,37.5684489,126.9306736,37.5677794,72
12537161533,3825309973,126.931289,37.5679486,126.9316207,37.5677384,120
3785058064,3825309973,126.9313559,37.5673875,126.9316207,37.5677384,186
436837192,3825309973,126.93223,37.56851,126.9316207,37.5677384,114
3825309854,3825309973,126.932145,37.5677379,126.9316207,37.5677384,195
3825309796,3825309988,126.9339681,37.5673301,126.9340354,37.5678424,114
3825309849,3825309988,126.9346635,37.5677588,126.9340354,37.5678424,18
3825310040,3825309988,126.9335848,37.5683198,126.9340354,37.5678424,72
5757913272,3825310001,126.9256086,37.5664228,126.9257904,37.5679288,102
3825309854,3825309992,126.932145,37.5677379,126.9331701,37.5678546,48
3825310031,3825309992,126.9332401,37.5682273,126.9331701,37.5678546,13
3825309790,3825309992,126.9333903,37.5672747,126.9331701,37.5678546,96
3825310007,3825310005,126.9265815,37.5679573,126.9266786,37.5679328,0
3825309964,3825310005,126.9268056,37.5677676,126.9266786,37.5679328,0
3825309852,3825310005,126.9274031,37.5677298,126.9266786,37.5679328,84
3825310005,3825310007,126.9266786,37.5679328,126.9265815,37.5679573,0
3825309843,3825310023,126.928274,37.5676927,126.9288256,37.568117,26
3825309970,3825310023,126.929226,37.5677774,126.9288256,37.568117,57
3825310095,3825310024,126.9288784,37.5688307,126.9288557,37.5681452,43
3379179293,3825310024,126.9292233,37.568423,126.9288557,37.5681452,14
3825309992,3825310031,126.9331701,37.5678546,126.9332401,37.5682273,56
3825310040,3825310031,126.9335848,37.5683198,126.9332401,37.5682273,3
3825310036,3825310031,126.9331224,37.5682779,126.9332401,37.5682273,1
3825310053,3825310036,126.9328034,37.56842,126.9331224,37.5682779,55
3825310084,3825310036,126.9334875,37.568697,126.9331224,37.5682779,242
3825310031,3825310036,126.9332401,37.5682273,126.9331224,37.5682779,5
3825310031,3825310040,126.9332401,37.5682273,126.9335848,37.5683198,43
3825309988,3825310040,126.9340354,37.5678424,126.9335848,37.5683198,46
3825310066,3825310040,126.933641,37.5685971,126.9335848,37.5683198,337
3825310036,3825310053,126.9331224,37.5682779,126.9328034,37.56842,11
3825309854,3825310053,126.932145,37.5677379,126.9328034,37.56842,26
3825309972,3825310054,126.9306736,37.5677794,126.9300869,37.5684489,49
3825310086,3825310053,126.9323606,37.5686727,126.9328034,37.56842,46
3825310056,3825310054,126.9301517,37.5685051,126.9300869,37.5684489,2
3825310054,3825310056,126.9300869,37.5684489,126.9301517,37.5685051,1
4590010868,3825310056,126.9304646,37.5687424,126.9301517,37.5685051,9
3785058070,3825310054,126.9299674,37.5683653,126.9300869,37.5684489,82
3825310040,3825310066,126.9335848,37.5683198,126.933641,37.5685971,34
3825310069,3825310064,126.926713,37.5686114,126.9268913,37.5685673,5
3825310106,3825310056,126.9294764,37.5689513,126.9301517,37.5685051,31
3825310084,3825310066,126.9334875,37.568697,126.933641,37.5685971,252
3825310099,3825310066,126.9347179,37.5688878,126.933641,37.5685971,359
3825310099,3825310067,126.9347179,37.5688878,126.9345858,37.5686075,61
3825310087,3825310069,126.926318,37.5687069,126.926713,37.5686114,10
3825310064,3825310069,126.9268913,37.5685673,126.926713,37.5686114,4
3825310111,3825310069,126.9268638,37.5690361,126.926713,37.5686114,129
3825310036,3825310084,126.9331224,37.5682779,126.9334875,37.568697,24
3825310118,3825310084,126.9326944,37.5690952,126.9334875,37.568697,226
3825310066,3825310084,126.933641,37.5685971,126.9334875,37.568697,319
436837192,3825310086,126.93223,37.56851,126.9323606,37.5686727,171
3825310053,3825310086,126.9328034,37.56842,126.9323606,37.5686727,241
3825310092,3825310087,126.9260058,37.5687823,126.926318,37.5687069,8
3825310118,3825310086,126.9326944,37.5690952,126.9323606,37.5686727,218
3825310069,3825310087,126.926713,37.5686114,126.926318,37.5687069,8
3825310122,3825310087,126.926513,37.5691368,126.926318,37.5687069,110
3825310097,3825310092,126.9257474,37.5688448,126.9260058,37.5687823,6
3825310087,3825310092,126.926318,37.5687069,126.9260058,37.5687823,6
3785058080,3825310092,126.9262417,37.5693103,126.9260058,37.5687823,91
2330771268,3825310095,126.9286391,37.5691253,126.9288784,37.5688307,82
3379179293,3825310095,126.9292233,37.568423,126.9288784,37.5688307,61
3825310024,3825310095,126.9288557,37.5681452,126.9288784,37.5688307,34
3825310100,3825310097,126.9254881,37.5689075,126.9257474,37.5688448,7
3825310092,3825310097,126.9260058,37.5687823,126.9257474,37.5688448,5
3825310144,3825310097,126.926198,37.5693476,126.9257474,37.5688448,83
3825310259,3825310099,126.9346602,37.5694297,126.9347179,37.5688878,15
3825310067,3825310099,126.9345858,37.5686075,126.9347179,37.5688878,10
3825310107,3825310100,126.925162,37.5689863,126.9254881,37.5689075,8
3825310066,3825310099,126.933641,37.5685971,126.9347179,37.5688878,18
3825310097,3825310100,126.9257474,37.5688448,126.9254881,37.5689075,5
3825310283,3825310100,126.9256068,37.5696449,126.9254881,37.5689075,63
3785058073,3825310103,126.9282183,37.5689264,126.9281513,37.5689318,1
3825310147,3825310103,126.9275467,37.569361,126.9281513,37.5689318,81
3825310111,3825310103,126.9268638,37.5690361,126.9281513,37.5689318,82
436837191,3825310104,126.9317414,37.5691072,126.9316021,37.5689342,30
3825310135,3825310104,126.9311255,37.5692688,126.9316021,37.5689342,71
3785058068,3825310104,126.930959,37.5681405,126.9316021,37.5689342,34
3785058081,3825310106,126.9291106,37.5693877,126.9294764,37.5689513,20
3785058070,3825310106,126.9299674,37.5683653,126.9294764,37.5689513,20
3825310056,3825310106,126.9301517,37.5685051,126.9294764,37.5689513,26
3825310112,3825310107,126.9248744,37.5690559,126.925162,37.5689863,7
3825310100,3825310107,126.9254881,37.5689075,126.925162,37.5689863,7
3825310122,3825310111,126.926513,37.5691368,126.9268638,37.5690361,9
3825310069,3825310111,126.926713,37.5686114,126.9268638,37.5690361,114
3825310299,3825310107,126.9252954,37.5697046,126.925162,37.5689863,47
3825310103,3825310111,126.9281513,37.5689318,126.9268638,37.5690361,32
3825310107,3825310112,126.925162,37.5689863,126.9248744,37.5690559,6
3825310301,3825310112,126.9250611,37.5697169,126.9248744,37.5690559,36
3825310296,3825310112,126.9245333,37.5696905,126.9248744,37.5690559,197
12528916521,3825310118,126.9330567,37.5695517,126.9326944,37.5690952,226
3825310086,3825310118,126.9323606,37.5686727,126.9326944,37.5690952,7
3825310084,3825310118,126.9334875,37.568697,126.9326944,37.5690952,22
3825310087,3825310122,126.926318,37.5687069,126.926513,37.5691368,97
3785058080,3825310122,126.9262417,37.5693103,126.926513,37.5691368,17
3825310111,3825310122,126.9268638,37.5690361,126.926513,37.5691368,9
4590010867,3825310135,126.9309071,37.5690974,126.9311255,37.5692688,9
3825310104,3825310135,126.9316021,37.5689342,126.9311255,37.5692688,67
436873059,3825310135,126.93142,37.5695,126.9311255,37.5692688,8
3825310340,3825310140,126.9275648,37.5700124,126.9278062,37.5693229,26
3825310147,3825310140,126.9275467,37.569361,126.9278062,37.5693229,64
2330771268,3825310140,126.9286391,37.5691253,126.9278062,37.5693229,16
3785058080,3825310144,126.9262417,37.5693103,126.926198,37.5693476,7
3825310097,3825310144,126.9257474,37.5688448,126.926198,37.5693476,75
2330771290,3825310144,126.9261225,37.5694335,126.926198,37.5693476,5
3825310259,3825310145,126.9346602,37.5694297,126.9349178,37.5693506,5
3825310148,3825310147,126.9273995,37.5693731,126.9275467,37.569361,59
3825310103,3825310147,126.9281513,37.5689318,126.9275467,37.569361,80
3825310344,3825310148,126.9273881,37.5700404,126.9273995,37.5693731,17
3825310140,3825310147,126.9278062,37.5693229,126.9275467,37.569361,4
3825310147,3825310148,126.9275467,37.569361,126.9273995,37.5693731,2
3825310153,3825310148,126.9267686,37.5694001,126.9273995,37.5693731,48
3825310148,3825310153,126.9273995,37.5693731,126.9267686,37.5694001,11
3825310325,3825310153,126.926603,37.5698969,126.9267686,37.5694001,35
2330771290,3825310153,126.9261225,37.5694335,126.9267686,37.5694001,37
3825310371,3825310268,126.9284076,37.570208,126.9289783,37.5695421,58
3825310099,3825310259,126.9347179,37.5688878,126.9346602,37.5694297,65
3825310276,3825310259,126.9342928,37.5696024,126.9346602,37.5694297,303
3825310145,3825310259,126.9349178,37.5693506,126.9346602,37.5694297,5
3785058081,3825310268,126.9291106,37.5693877,126.9289783,37.5695421,6
3825310377,3825310276,126.9347469,37.5702229,126.9342928,37.5696024,18
3825310354,3825310268,126.929303,37.5701502,126.9289783,37.5695421,28
3825310259,3825310276,126.9346602,37.5694297,126.9342928,37.5696024,10
3825310100,3825310283,126.9254881,37.5689075,126.9256068,37.5696449,54
2330771286,3825310283,126.9257344,37.5695819,126.9256068,37.5696449,3
3825310304,3825310276,126.933331,37.5698973,126.9342928,37.5696024,225
3825310299,3825310283,126.9252954,37.5697046,126.9256068,37.5696449,7
3825310112,3825310296,126.9248744,37.5690559,126.9245333,37.5696905,21
3825310301,3825310296,126.9250611,37.5697169,126.9245333,37.5696905,11
3825310107,3825310299,126.925162,37.5689863,126.9252954,37.5697046,40
