u,v,u_x,u_y,v_x,v_y,duration,departure_time
3807475044,3807475054,126.9606978,37.5486902,126.9607285,37.5488115,4,202507010800
3807475044,3807475042,126.9606978,37.5486902,126.9605734,37.5486815,12,202507010800
3807475044,3807475038,126.9606978,37.5486902,126.9606879,37.5486326,1,202507010800
3807475047,3807475054,126.9609972,37.5487306,126.9607285,37.5488115,8,202507010800
3807475047,3807475072,126.9609972,37.5487306,126.9611792,37.5488436,29,202507010800
3807475047,3807475024,126.9609972,37.5487306,126.960974,37.548539,40,202507010800
3807475048,3807475025,126.9645056,37.5487325,126.9641252,37.548552,59,202507010800
3807475048,3807474990,126.9645056,37.5487325,126.9647042,37.5481986,57,202507010800
3807475048,3807475069,126.9645056,37.5487325,126.9644384,37.5488354,31,202507010800
3807475049,3807475059,126.9616831,37.5487563,126.9620894,37.5488195,10,202507010800
3807475049,3807475029,126.9616831,37.5487563,126.9614098,37.5486033,9,202507010800
3807475049,3807475082,126.9616831,37.5487563,126.9615074,37.5489186,5,202507010800
3807475052,4595156252,126.9595847,37.5487841,126.9585708,37.5491055,175,202507010800
3807475052,4595156260,126.9595847,37.5487841,126.9592726,37.5484174,160,202507010800
3807475054,3807475044,126.9607285,37.5488115,126.9606978,37.5486902,17,202507010800
3807475054,3807475047,126.9607285,37.5488115,126.9609972,37.5487306,42,202507010800
3807475054,3807475102,126.9607285,37.5488115,126.9607835,37.5490337,26,202507010800
3807475059,3807475114,126.9620894,37.5488195,126.9620413,37.5492052,32,202507010800
3807475059,3807475065,126.9620894,37.5488195,126.96251,37.5488324,10,202507010800
3807475059,3807475049,126.9620894,37.5488195,126.9616831,37.5487563,10,202507010800
3807475063,4595156262,126.9634718,37.5488305,126.9634445,37.5484205,67,202507010800
3807475063,3807475147,126.9634718,37.5488305,126.9635503,37.5495561,38,202507010800
3807475063,3807475067,126.9634718,37.5488305,126.9631446,37.5488343,10,202507010800
3807475065,3807475107,126.96251,37.5488324,126.9624854,37.5490918,55,202507010800
3807475065,3807475067,126.96251,37.5488324,126.9631446,37.5488343,72,202507010800
3807475065,3807475059,126.96251,37.5488324,126.9620894,37.5488195,10,202507010800
3807475067,4595276538,126.9631446,37.5488343,126.9630984,37.5490084,34,202507010800
3807475067,3807475063,126.9631446,37.5488343,126.9634718,37.5488305,47,202507010800
3807475067,3807475065,126.9631446,37.5488343,126.96251,37.5488324,15,202507010800
3807475069,3807475096,126.9644384,37.5488354,126.9647237,37.5490478,31,202507010800
3807475069,3807475048,126.9644384,37.5488354,126.9645056,37.5487325,4,202507010800
3807475072,3807475088,126.9611792,37.5488436,126.9611414,37.5489588,57,202507010800
3807475069,3807475101,126.9644384,37.5488354,126.9641896,37.5490929,11,202507010800
3807475072,3807475029,126.9611792,37.5488436,126.9614098,37.5486033,61,202507010800
3807475081,3807475099,126.9599378,37.5488656,126.9598246,37.5489284,8,202507010800
3807475072,3807475047,126.9611792,37.5488436,126.9609972,37.5487306,68,202507010800
3807475081,3807475094,126.9599378,37.5488656,126.9602102,37.549001,96,202507010800
3807475082,3807475088,126.9615074,37.5489186,126.9611414,37.5489588,10,202507010800
3807475082,3807475118,126.9615074,37.5489186,126.961666,37.5492516,46,202507010800
3807475082,3807475049,126.9615074,37.5489186,126.9616831,37.5487563,60,202507010800
3807475081,3807475043,126.9599378,37.5488656,126.9605134,37.5487071,108,202507010800
3807475088,3807475102,126.9611414,37.5489588,126.9607835,37.5490337,15,202507010800
3807475088,3807475072,126.9611414,37.5489588,126.9611792,37.5488436,57,202507010800
3807475088,3807475082,126.9611414,37.5489588,126.9615074,37.5489186,44,202507010800
3807475094,3807475105,126.9602102,37.549001,126.9602092,37.549053,85,202507010800
3807475088,3807475125,126.9611414,37.5489588,126.9612978,37.5492591,25,202507010800
3807475094,3807475043,126.9602102,37.549001,126.9605134,37.5487071,97,202507010800
3807475096,3807475069,126.9647237,37.5490478,126.9644384,37.5488354,30,202507010800
3807475096,3390557993,126.9647237,37.5490478,126.9645332,37.5492276,6,202507010800
3807475094,3807475081,126.9602102,37.549001,126.9599378,37.5488656,253,202507010800
3807475099,3807475081,126.9598246,37.5489284,126.9599378,37.5488656,291,202507010800
3807475099,3807475141,126.9598246,37.5489284,126.9600902,37.5492688,288,202507010800
3807475101,3807475134,126.9641896,37.5490929,126.9643217,37.5493922,34,202507010800
3807475101,3807475119,126.9641896,37.5490929,126.9637253,37.5492547,11,202507010800
3807475101,3807475069,126.9641896,37.5490929,126.9644384,37.5488354,53,202507010800
3807475102,3807475088,126.9607835,37.5490337,126.9611414,37.5489588,57,202507010800
3807475102,3807475105,126.9607835,37.5490337,126.9602092,37.549053,12,202507010800
3807475102,3807475054,126.9607835,37.5490337,126.9607285,37.5488115,39,202507010800
3807475102,3807475128,126.9607835,37.5490337,126.9610008,37.5492818,54,202507010800
3807475105,3807475094,126.9602092,37.549053,126.9602102,37.549001,85,202507010800
3807475105,3807475127,126.9602092,37.549053,126.9601338,37.549254,2,202507010800
3807475105,3807475102,126.9602092,37.549053,126.9607835,37.5490337,75,202507010800
3807475107,3807475065,126.9624854,37.5490918,126.96251,37.5488324,8,202507010800
3807475107,3807475129,126.9624854,37.5490918,126.9625167,37.5493065,5,202507010800
3807475107,4595276538,126.9624854,37.5490918,126.9630984,37.5490084,25,202507010800
3807475107,3807475114,126.9624854,37.5490918,126.9620413,37.5492052,10,202507010800
3807475114,3807475107,126.9620413,37.5492052,126.9624854,37.5490918,37,202507010800
3807475114,3807475118,126.9620413,37.5492052,126.961666,37.5492516,7,202507010800
3807475114,3807475059,126.9620413,37.5492052,126.9620894,37.5488195,33,202507010800
3807475118,3807475114,126.961666,37.5492516,126.9620413,37.5492052,9,202507010800
3807475118,3807475082,126.961666,37.5492516,126.9615074,37.5489186,11,202507010800
3807475118,3807475144,126.961666,37.5492516,126.9618001,37.5494811,7,202507010800
3807475118,3807475125,126.961666,37.5492516,126.9612978,37.5492591,8,202507010800
3807475119,3807475163,126.9637253,37.5492547,126.9638306,37.5496451,18,202507010800
3807475119,3807475101,126.9637253,37.5492547,126.9641896,37.5490929,41,202507010800
3807475121,3807475129,126.963062,37.5492364,126.9625167,37.5493065,13,202507010800
3807475121,3807475136,126.963062,37.5492364,126.963118,37.549362,33,202507010800
3807475121,4595276538,126.963062,37.5492364,126.9630984,37.5490084,31,202507010800
3807475125,3807475088,126.9612978,37.5492591,126.9611414,37.5489588,24,202507010800
3807475119,4595235676,126.9637253,37.5492547,126.9637832,37.548854,49,202507010800
3807475125,3807475118,126.9612978,37.5492591,126.961666,37.5492516,34,202507010800
3807475125,3807475164,126.9612978,37.5492591,126.9613986,37.5496025,19,202507010800
3807475125,3807475128,126.9612978,37.5492591,126.9610008,37.5492818,8,202507010800
3807475127,3807475105,126.9601338,37.549254,126.9602092,37.549053,85,202507010800
3807475127,3807475155,126.9601338,37.549254,126.9610262,37.5495721,55,202507010800
3807475128,3807475125,126.9610008,37.5492818,126.9612978,37.5492591,4,202507010800
3807475128,4595156261,126.9610008,37.5492818,126.9610908,37.549584,10,202507010800
3807475128,3807475102,126.9610008,37.5492818,126.9607835,37.5490337,15,202507010800
3807475129,3807475157,126.9625167,37.5493065,126.9625981,37.549571,57,202507010800
3807475129,3807475107,126.9625167,37.5493065,126.9624854,37.5490918,47,202507010800
3807475129,3807475121,126.9625167,37.5493065,126.963062,37.5492364,63,202507010800
3807475129,3807475144,126.9625167,37.5493065,126.9618001,37.5494811,18,202507010800
3807475134,2930467422,126.9643217,37.5493922,126.9641876,37.5495039,4,202507010800
3807475134,3390557993,126.9643217,37.5493922,126.9645332,37.5492276,7,202507010800
3807475134,3807475101,126.9643217,37.5493922,126.9641896,37.5490929,9,202507010800
3807475136,3807475121,126.963118,37.549362,126.963062,37.5492364,35,202507010800
3807475136,3807475140,126.963118,37.549362,126.9633199,37.5494983,35,202507010800
3807475136,3807475157,126.963118,37.549362,126.9625981,37.549571,17,202507010800
3807475140,3807475136,126.9633199,37.5494983,126.963118,37.549362,7,202507010800
3807475140,3807475147,126.9633199,37.5494983,126.9635503,37.5495561,6,202507010800
3807475140,3807475177,126.9633199,37.5494983,126.9626933,37.5497818,25,202507010800
3807475141,3807475200,126.9600902,37.5492688,126.9607456,37.5500648,16,202507010800
3807475144,3807475118,126.9618001,37.5494811,126.961666,37.5492516,8,202507010800
3807475144,3807475129,126.9618001,37.5494811,126.9625167,37.5493065,34,202507010800
3807475144,3807475164,126.9618001,37.5494811,126.9613986,37.5496025,12,202507010800
3807475147,3807475063,126.9635503,37.5495561,126.9634718,37.5488305,34,202507010800
3807475147,2930467420,126.9635503,37.5495561,126.963557,37.5496753,56,202507010800
3807475147,3807475140,126.9635503,37.5495561,126.9633199,37.5494983,5,202507010800
3807475155,4595156261,126.9610262,37.5495721,126.9610908,37.549584,3,202507010800
3807475155,3807475200,126.9610262,37.5495721,126.9607456,37.5500648,43,202507010800
3807475155,3807475127,126.9610262,37.5495721,126.9601338,37.549254,29,202507010800
3807475157,3807475129,126.9625981,37.549571,126.9625167,37.5493065,74,202507010800
3807475157,3807475136,126.9625981,37.549571,126.963118,37.549362,80,202507010800
3807475157,3807475177,126.9625981,37.549571,126.9626933,37.5497818,62,202507010800
3807475157,3807475166,126.9625981,37.549571,126.9619891,37.5496372,15,202507010800
3807475163,2930467420,126.9638306,37.5496451,126.963557,37.5496753,11,202507010800
3807475163,3807475119,126.9638306,37.5496451,126.9637253,37.5492547,76,202507010800
3807475163,2930467422,126.9638306,37.5496451,126.9641876,37.5495039,92,202507010800
3807475164,3807475125,126.9613986,37.5496025,126.9612978,37.5492591,21,202507010800
3807475164,3807475144,126.9613986,37.5496025,126.9618001,37.5494811,36,202507010800
3807475164,4595156261,126.9613986,37.5496025,126.9610908,37.549584,10,202507010800
3807475166,3807475190,126.9619891,37.5496372,126.9624018,37.5499606,12,202507010800
3807475166,3807475157,126.9619891,37.5496372,126.9625981,37.549571,53,202507010800
3807475166,3807475201,126.9619891,37.5496372,126.9614903,37.5500703,16,202507010800
3807475177,3807475157,126.9626933,37.5497818,126.9625981,37.549571,68,202507010800
3807475177,3807475199,126.9626933,37.5497818,126.9628305,37.550089,55,202507010800
3807475177,3807475140,126.9626933,37.5497818,126.9633199,37.5494983,84,202507010800
3807475178,3807475195,126.9635642,37.5498048,126.9635781,37.5500555,38,202507010800
3807475178,2930467420,126.9635642,37.5498048,126.963557,37.5496753,49,202507010800
3807475178,3807475199,126.9635642,37.5498048,126.9628305,37.550089,17,202507010800
3807475183,3807475198,126.9609817,37.5499184,126.9609132,37.5501609,49,202507010800
3807475183,4595156261,126.9609817,37.5499184,126.9610908,37.549584,1,202507010800
3807475183,3807475201,126.9609817,37.5499184,126.9614903,37.5500703,82,202507010800
3807475190,3807475219,126.9624018,37.5499606,126.962032,37.5502681,31,202507010800
3807475190,3807475166,126.9624018,37.5499606,126.9619891,37.5496372,11,202507010800
3807475190,3807475215,126.9624018,37.5499606,126.9626574,37.5502798,41,202507010800
3807475195,3807475214,126.9635781,37.5500555,126.9630328,37.5502606,14,202507010800
3807475195,3807475261,126.9635781,37.5500555,126.9637347,37.5507881,69,202507010800
3807475195,3807475178,126.9635781,37.5500555,126.9635642,37.5498048,44,202507010800
3807475198,3807475183,126.9609132,37.5501609,126.9609817,37.5499184,70,202507010800
3807475198,3807475213,126.9609132,37.5501609,126.960861,37.550196,2,202507010800
3807475198,3807475252,126.9609132,37.5501609,126.9612919,37.5504497,34,202507010800
3807475199,3807475212,126.9628305,37.550089,126.9628402,37.5502417,8,202507010800
3807475199,3807475177,126.9628305,37.550089,126.9626933,37.5497818,9,202507010800
3807475199,3807475178,126.9628305,37.550089,126.9635642,37.5498048,30,202507010800
3807475200,3807475155,126.9607456,37.5500648,126.9610262,37.5495721,162,202507010800
3807475200,3807475213,126.9607456,37.5500648,126.960861,37.550196,153,202507010800
3807475201,3807475219,126.9614903,37.5500703,126.962032,37.5502681,39,202507010800
3807475201,3807475252,126.9614903,37.5500703,126.9612919,37.5504497,22,202507010800
3807475201,3807475166,126.9614903,37.5500703,126.9619891,37.5496372,20,202507010800
3807475201,3807475183,126.9614903,37.5500703,126.9609817,37.5499184,58,202507010800
3807475212,3807475215,126.9628402,37.5502417,126.9626574,37.5502798,5,202507010800
3807475212,3807475199,126.9628402,37.5502417,126.9628305,37.550089,60,202507010800
3807475212,3807475214,126.9628402,37.5502417,126.9630328,37.5502606,71,202507010800
3807475213,10156195566,126.960861,37.550196,126.9616545,37.5508507,15,202507010800
3807475213,3807475198,126.960861,37.550196,126.9609132,37.5501609,54,202507010800
3807475214,3807475228,126.9630328,37.5502606,126.9631621,37.5504407,59,202507010800
3807475214,3807475195,126.9630328,37.5502606,126.9635781,37.5500555,37,202507010800
3807475214,3807475212,126.9630328,37.5502606,126.9628402,37.5502417,6,202507010800
3807475215,3807475190,126.9626574,37.5502798,126.9624018,37.5499606,10,202507010800
3807475215,3807475212,126.9626574,37.5502798,126.9628402,37.5502417,4,202507010800
3807475215,3807475242,126.9626574,37.5502798,126.9622182,37.5505913,14,202507010800
3807475219,3807475190,126.962032,37.5502681,126.9624018,37.5499606,41,202507010800
3807475219,3807475201,126.962032,37.5502681,126.9614903,37.5500703,12,202507010800
3807475219,3807475242,126.962032,37.5502681,126.9622182,37.5505913,59,202507010800
3807475228,3807475214,126.9631621,37.5504407,126.9630328,37.5502606,1,202507010800
3807475228,3807475272,126.9631621,37.5504407,126.9628686,37.550969,91,202507010800
3807475228,3807475258,126.9631621,37.5504407,126.9623092,37.5507683,59,202507010800
3807475234,3807475246,126.9650887,37.5504993,126.9646265,37.5505983,10,202507010800
3807475242,3807475219,126.9622182,37.5505913,126.962032,37.5502681,143,202507010800
3807475242,3807475270,126.9622182,37.5505913,126.9617385,37.5509142,14,202507010800
3807475242,3807475215,126.9622182,37.5505913,126.9626574,37.5502798,124,202507010800
3807475246,3807475277,126.9646265,37.5505983,126.9646918,37.5510255,14,202507010800
3807475246,3807475259,126.9646265,37.5505983,126.9641287,37.5507809,13,202507010800
3807475246,3807475234,126.9646265,37.5505983,126.9650887,37.5504993,86,202507010800
3807475252,3807475201,126.9612919,37.5504497,126.9614903,37.5500703,70,202507010800
3807475252,10156195566,126.9612919,37.5504497,126.9616545,37.5508507,43,202507010800
3807475258,3807475282,126.9623092,37.5507683,126.9627418,37.5510714,154,202507010800
3807475258,3807475228,126.9623092,37.5507683,126.9631621,37.5504407,115,202507010800
3807475258,3807475276,126.9623092,37.5507683,126.9620631,37.5511524,11,202507010800
3807475259,3807475261,126.9641287,37.5507809,126.9637347,37.5507881,11,202507010800
3807475259,3807475246,126.9641287,37.5507809,126.9646265,37.5505983,125,202507010800
3807475259,3807475306,126.9641287,37.5507809,126.9641691,37.5514563,137,202507010800
3807475261,3807475279,126.9637347,37.5507881,126.9635531,37.5510402,8,202507010800
3807475261,3807475195,126.9637347,37.5507881,126.9635781,37.5500555,20,202507010800
3807475270,3807475276,126.9617385,37.5509142,126.9620631,37.5511524,9,202507010800
3807475261,3807475259,126.9637347,37.5507881,126.9641287,37.5507809,14,202507010800
3807475270,3807475242,126.9617385,37.5509142,126.9622182,37.5505913,14,202507010800
3807475272,3807475279,126.9628686,37.550969,126.9635531,37.5510402,77,202507010800
3807475272,3807475282,126.9628686,37.550969,126.9627418,37.5510714,7,202507010800
3807475272,3807475228,126.9628686,37.550969,126.9631621,37.5504407,16,202507010800
3807475276,10156195556,126.9620631,37.5511524,126.962287,37.5513208,244,202507010800
3807475276,3807475258,126.9620631,37.5511524,126.9623092,37.5507683,254,202507010800
3807475277,3807475246,126.9646918,37.5510255,126.9646265,37.5505983,61,202507010800
3807475277,3807475306,126.9646918,37.5510255,126.9641691,37.5514563,27,202507010800
